Subject,emot_PC1,emot_PC2,emot_PC3,emot_PC4,emot_PC5,emot_PC6,emot_PC7,emot_PC8,emot_PC9,emot_PC10,emot_PC11,emot_PC12,emot_PC13,emot_PC14,emot_PC15,emot_PC16,emot_PC17
125525,-1.45527212066168,-1.212760517925193,0.30651458794428527,1.1977896453766221,0.32725500752465586,0.724686778980694,0.475542055779511,0.7402785987276415,-0.6894819801928386,-0.7032481875664408,-0.18052600873466232,1.5363581560802482,0.33240510941663975,0.7777283135610198,-0.37430255412995067,0.5262987279128825,-0.3591315498945173
126426,-2.797366981255815,-1.6063644438782352,-2.410110701760455,1.836955827138461,-0.03818678661551249,0.785451648216603,-0.11694605255233553,-1.1846901510868653,-0.4214872473833144,0.8158269503382617,0.6397045090566196,0.9151265731134551,1.0297785273073448,-0.899698517927242,-1.0725019377776694,-0.14666644349268004,-0.41808921917146163
126931,0.8721621872836214,-0.6762732283139143,0.6917886183999501,0.6939107991623376,-0.3583608484740882,0.16744734995951552,1.1509272038425866,-1.94592307630639,-0.4862489228406934,-0.23205053308762122,-1.117867473278941,0.4180433237258095,0.06255137373623681,0.019458176393888117,-0.12790367678328907,-1.0484073748309035,0.007270988129671755
128935,0.00683686031899244,-0.1302362560194634,-0.3628054418733373,1.591432581420601,-0.4861641690616046,-0.05237197754394291,0.009655328235987713,0.07492207685776034,0.1500530133026212,-0.1736312484675709,-0.10131412452383799,0.654503106494568,0.14946017283312635,-0.10794559494345331,0.053926850198802036,0.28580351841502494,0.09667664923668783
130114,4.671261118168897,0.7766752726465924,-1.378608593280977,1.7266981456817312,0.3141606458201307,0.6592130055703351,-0.09987172569497961,0.5526042901329605,0.7096325843432265,0.06660999530325054,0.21232367979353703,-0.5727497029669126,0.5536955230822933,-0.41646735022060144,0.21898061529376459,0.5963817243138215,-0.4165667979483794
130518,1.5011758002476279,-0.16424065872981608,0.9247603069337238,-0.12839988662917723,-0.7192109918781008,0.05269026902176632,0.10659416581596587,-0.2932794784053413,1.0977600501857836,-1.2048608729245334,1.1951534891604174,0.006971445470466383,0.4853429074566506,-0.8691744844687466,-0.5815273345821326,-0.8245914049239945,-0.9037755198103732
131217,-0.6053869789517834,-0.3881578407886727,0.9819500098431173,0.6666492178658531,-0.3159720037952794,1.0094999057107195,0.1539331175824665,-0.472990247071219,-0.37717681113915624,0.3037053344731729,-0.25878181802378675,-0.00622552636404569,-0.5582525207088235,-0.1722317357524812,0.1050754510718407,0.17160914255656337,-0.44682557437957304
131722,-6.316611931492938,1.4036119590092537,0.8524868725200944,0.8487288698165382,0.68599927328052,-0.4972542215874433,-0.6473574361804751,-0.5230615901193496,-0.030533183348975954,-0.8624210135351407,-0.6351446482807089,-0.21931662169818283,-0.3732396486306925,-0.039254470016636296,-0.06936427909465842,-0.5711348917877311,-0.2276247100132571
132118,-0.785104387736499,0.7331736728740842,-0.03471291770696627,1.045861065454099,-0.5939350673349755,0.32311165357399885,0.12008053228797894,0.5259664367934103,0.8594519141186439,0.08088129859837237,0.17086840020568048,-0.033692238848763996,0.24641184572975292,-0.31650416149018884,0.21863878050882007,0.3198077092130532,0.03602048344168214
134627,1.3082159072436383,-1.3324518812452038,1.8005762123960227,-1.1475290472457822,-0.426202698979935,0.07465657765228546,0.03342233362107306,1.6000291315565935,0.026780239137312194,0.6333083649917652,0.3174936922795165,0.5094567700742829,-0.07875707155253064,-0.6592665523237023,-0.36577008898387703,0.6149119966691711,0.2946120247299565
134829,-0.4761263922381124,1.7375002209163293,-2.2983398688573744,-0.8116538972897536,0.4829913221653659,0.7528233384689963,0.48862762871791965,-2.269476976662233,-1.058305996755606,1.5929595493760038,0.7768245358722841,0.8273223387856798,0.10949800202348535,-0.6340513816805127,-0.6056730755295503,-0.3018742633740516,0.5396377034087276
135124,-1.5015877336878565,0.888865307375619,2.315942139337147,-0.3386805470893544,-0.12093120264375413,0.7608307055417979,0.6361960911424817,0.7409680071358171,0.17130291130069075,-0.21014825704569942,1.4426164866253535,-0.9779076245357767,0.046845801058155265,-0.4587158029197449,-0.947927442132134,-0.025466328062894665,0.8829632334605378
137128,1.5062814393132173,-0.6311028233130789,1.2568252516192278,0.037700406231189296,-0.35318877460600334,0.8721692005500782,-0.30710162945059793,0.7225454782929531,-0.260605503651839,0.3953013180301861,0.2629755352295542,-0.9448217602263296,0.10486539364046038,0.775966655308216,-0.039510246573999375,0.4825309991239889,0.02551390224125151
140117,-1.9001435003080345,0.48280989645731714,0.5049549921145401,-1.1224085687194558,-0.9094345288815749,-0.9843908799347776,1.837573589613006,0.6131141043459681,-0.3198796465233676,-0.203506522293361,-0.1265813704207983,-1.094246167089044,-0.4301000284026103,1.0144443969330172,0.3219073860083088,0.380625549363654,1.2097186778626907
144226,-1.4006148424059794,-2.9584710753365377,0.033856112285832775,0.568450380180141,0.24031523108491162,1.1634376143820544,0.4146121731782248,0.9800820329244799,0.8111153428571284,-0.26000824569324166,-0.23996702486642313,1.0585083127609975,0.6234649491497366,-1.37953272818774,-0.3984771397184995,-0.472123912424193,0.5673526199037799
145834,-0.14187473295108816,0.09002239952670454,0.062330388305268734,-0.5166784103043696,0.008069358529746962,1.6535631868511687,-0.11834739525195603,0.11136757327906065,-1.6078242378527077,-0.6703794472042311,0.12275924255370908,-1.5762550140270082,0.45664791201116284,-1.0112846536365057,0.29545951922419367,-0.7860298574407261,-0.5831883186712755
146129,1.7035644875549072,0.4196527403120693,-0.05899153007586539,-0.006746983353664069,-0.10104632283305151,1.253736821444725,1.888576497048094,0.18321675083965852,-0.3388857137072415,-0.7976242732646759,0.09949159046641284,-1.0669619925338685,-0.295846789769589,0.6935716033351257,0.7772341410263424,0.17146034495258453,-0.15331834255067744
146432,3.4235304611813593,-0.9521640164647706,0.10946285455437929,-0.5798230306669008,-0.2960595972234637,2.270684290770768,-1.1153817514385924,0.4560967950602699,-0.12110453973891046,0.5040334223545084,0.1638745851863473,0.9736575355724909,0.56105714644365,0.3392016301138125,-1.1712436806568227,-0.6100144530444241,0.01601770528844705
146735,0.9239813891152644,-0.6430413003578036,1.8643614862429003,-0.7399707500349332,-0.4767936791125498,0.43720597114140786,-1.649233588182491,-0.43247809404316445,1.0150789388319534,-0.18441671977681676,0.9867957461839703,-0.19519992278520104,0.6099809183434604,-0.3523267494719649,0.21100855426255913,0.35472117828438,-0.4030338994083179
146937,1.4137023820239198,1.3808995607567383,1.0027181264656435,-1.0723325932336045,0.36658926609284165,-0.7826177445400753,-0.868271825599212,0.9669568496099288,0.6894019799200081,-0.1576269270174521,0.02434286516304718,0.496227324358444,0.20103326895804646,0.4900826798719221,-0.444165905452458,-0.2838674037601693,0.93419594243007
148133,-3.103302217168415,0.1297813493268283,0.22050996364517364,0.7048568507030755,-0.8483001415071542,-1.4245422253044082,0.40647974157679173,-0.5347828562582729,0.493873703141186,-0.2631966102471123,0.14546757719126382,0.07303139123623348,-0.7506206650755914,0.9550276068729563,0.5460172091112837,0.2227061267640342,0.12116621819559073
150423,-1.422263919369184,0.19106346922162232,0.706179591962664,-0.2343564262306707,-0.8471500166952307,-0.1356051743666535,0.023904685293117706,0.6735288783883042,-0.07944343566524886,0.6598531687555542,-0.583150088211201,-0.5407331704516087,0.4636010857971205,0.427114153554583,0.39678596555727674,-0.2447980652335551,0.08482716597094994
155938,1.6945241423734734,-0.544654967485339,1.5807093935468188,-0.13714573063595029,0.33815906701493076,1.293280176196785,-1.9020735538093718,0.3503404858314781,1.2152526749164425,0.08945942305255657,0.10100859035628218,-1.1683477032934353,-0.8435316978064242,-0.2173401000463774,0.6001458994906758,0.5630846580274326,-0.24437855869123365
156334,0.5145362067156968,-0.17743114257624612,0.5314048374127643,1.3647578431603258,-0.9849361232877738,0.08880271083835095,-0.6253904134633099,0.12618426667801474,-0.46860735093514727,0.27526830093079413,0.0743029240672319,-0.5131043724351082,-0.9767639499484015,0.5127137794425964,-0.3756044426275908,-0.47992010980362493,0.25290820303485084
157336,0.024798996320456682,-0.2296985163784415,-1.0261975794905627,1.5901136451340105,1.4707170764712487,1.8527731430226952,-0.37041959798882146,0.8204901753692427,0.4872040201087081,0.09059379837916565,0.045811878483578684,-0.37458872292548884,-0.5611404479281065,0.10781031736730957,0.38615075377242675,-0.4617665371725066,0.17053223349782012
158035,-1.4019415888144846,-1.2278129326983946,1.1286773100814806,0.3645603999566226,-0.34779773824614185,2.20371915805572,-0.14475207850181523,0.5691619697934189,-1.0425341717625676,0.3726912525895178,-0.29497162353668654,0.11690387599025809,0.3530574623324621,0.3984547159584016,-0.09548626378106649,-0.2559124309539058,0.188552958748787
158136,-5.073092367164691,-1.705397961453377,1.2617891521303042,-0.5082475462414963,1.4004600861723278,-0.5795685718893882,0.9502576599930419,-0.15922597158015375,-0.7099907369512064,0.1995661288364109,-0.3023065526797682,-0.5774312718465606,-1.3546643353495,0.15976449282210253,1.0160432445329683,-0.49066381626322525,0.1268440882995879
159239,3.1543900662313944,-2.6355933602017068,1.7577994415757123,-0.9549573405355786,-1.0597871169288797,-1.7541124471135041,0.2809376040938423,0.27788258511945313,-0.07042716632956646,-0.3718059191204853,-0.3311447732148733,0.7596438323954008,0.2880028760427993,-0.03473780741992568,0.012336640364278784,0.09564486144761575,0.42647543835938073
162935,-2.5986090430427464,-2.153290735120939,0.8353369568167074,0.737111862893322,1.2029155577456032,2.2380825271523634,-0.0414429646536661,-0.11605603592784945,-0.09473863462975873,0.2520599028850711,-0.3349899949484168,0.7126930771654114,0.5545108804692261,0.4350126425816855,0.43978794982454367,0.6664969397341682,-0.2688625822644394
164131,-2.8188181208424328,-1.0451629367979818,-0.35154769760850757,-0.7729022521234119,-0.4854830414399275,0.5436277155319633,-0.3932923436427352,-0.33956944674016365,1.1713335589804876,-0.5839325688005247,0.2722733968333875,0.6050155079630426,-0.8455336094243546,0.4515716550943019,-0.7067750858178268,-0.09288989433026644,0.16214017672207384
164636,3.899910842343305,1.2712832626963915,0.5345474257057723,-0.21860429565188538,0.47420128363811503,-0.832388154188987,-0.7735271304336119,-0.33013144118991866,-0.9789309783985839,0.7741166771032928,-0.8972721134318032,-0.14314392721764402,-0.4484721441917458,0.37179733358178824,0.7329067911969869,0.09405134247397744,1.038288053576997
165436,-1.4960169722035044,0.18290797809805048,-0.13835219568387655,-0.09478473001175788,0.47369895762901587,-0.16595606950781794,0.9312246717731096,-0.3068005108012485,0.8320679309693801,0.8045129179401936,-0.4047165122673035,0.9837565310173044,0.06850626823681007,-0.989891895181206,0.21708288036190546,0.6023315009138929,-0.6422874593144656
167036,4.047520315839042,1.3563549313395618,-0.4962280203095525,0.9768327661311615,-1.2107312855765888,0.6159401190099679,0.9108170341587297,0.1539220441995046,-1.2132733682343482,0.7672542125139588,-0.5526659276926787,0.3752499682443489,-0.16996907509408155,-0.011917694580303041,0.8523481755055264,-0.10763682923302983,-0.1869786190452131
167440,1.2061374124454096,-0.7656156018447812,2.1959096551904302,-1.0758251108938828,0.13397886599947126,1.4785313871806782,0.5250163458457052,-1.3236552971275755,0.31339583152601413,-0.8340658898268316,-0.7151492277828696,-0.33625081458090295,0.31261847099043755,0.3536651203664301,0.6179544390204109,0.5754534666863433,0.6324886735909719
169040,-2.9292824957591828,0.015886126707031194,-0.47547845138673617,-1.2012389985024097,0.7658715521654624,-0.7285796669430719,-0.7112989222251015,0.8740133005786296,0.3809261247789416,-0.6499484981481162,0.09854374581583197,0.006611546526071387,-0.5651044214151324,-0.183512515076328,0.1512598308049674,0.39655259291450085,0.13468558506718803
169343,-3.181378623623343,-0.29202099943956206,1.5685333629028937,1.092746302638938,-0.19540529517168323,0.1556978957379738,-1.4352560649697,1.1372306785594903,0.9442620192398286,-1.0999347508879047,0.11694427069570597,-0.6725479660497523,0.7186991216989079,0.9060174334772949,0.9841533773152269,-0.38451053738542995,0.7592654835530394
169444,-0.800026707215809,2.2307687934706584,-0.9587596440724466,2.164778771421905,-0.3384891851974841,-0.6355064786857814,0.40619446369831125,-0.45158191900449624,-1.6608799998022583,-0.1828255486683642,0.9129875529931903,-0.5132487301570242,-0.07380589117561882,-0.1383330079254612,-0.063793219222999,-0.6139877421758071,-0.7389263260931084
169747,1.3403844103711717,0.4433702120540575,1.2734371606378188,-0.6251384282843714,-1.221448117913136,1.2251572581517194,-0.21585945492974865,-1.054930248044836,0.19781949840698587,0.6596115014540725,-0.47619398759117554,-0.6611259795097197,0.05029212191358726,-0.10860792553591446,0.49150174183966283,0.23866854339923899,-0.4578255037170675
171633,-0.8845507122663642,-0.4418619561261047,0.855110589909112,-0.5015607731127774,0.916732047276664,0.6220724066295121,1.6245204097169184,-2.1062579812400437,1.6016712066316936,-0.5093810489585576,-1.7257067117173819,0.47227175171926644,1.7487721953428628,0.8601581990093244,0.26858496987210656,0.7230118245608671,1.4226043461313118
172130,-1.2696162466814664,-0.6048928226460586,0.7918419652642078,0.12044127850918655,0.658472972314174,1.4536184102780176,0.6147864991821942,0.7411772797913484,0.7158335425727419,0.1284608696596005,1.0116519997823383,0.5480835469004443,-0.1166962645397593,0.22048986091506306,-0.25324824349369535,0.08755802446291008,-0.5515706938486146
173334,-1.6960457660922268,-1.1196712795403603,0.07614185179062066,0.1970459675776279,-0.6969899906536738,-0.5236301733651344,-0.558873683015563,0.48859112346404,-0.07290759802562863,-0.23549002378319828,-0.19140397424679753,0.1298544145157968,-0.07606311654410812,-0.09327532911472715,0.4243228692473534,0.3963826403224368,-0.28823243178465024
175237,3.4635737496727224,0.4614924957891378,0.9529645003237242,-0.9280682176960172,0.44166841686728275,1.5248209830001536,0.2669782103054759,-1.123631332565854,1.2543325540262307,0.28844740506051353,0.10555787646274144,-0.42938021584457714,-0.45639831391606195,0.37694945972879096,-0.20219394003385013,0.15371144766520997,0.12717072105060023
176542,-0.7633194565875516,-3.7395245808572004,-0.8565920056349027,-0.5436224796460926,-0.30279821297860277,0.1366361190059501,-0.9829673848279925,1.4664602651743368,-0.5355180352662545,-0.027235274897922556,0.4891196328571867,-0.3449672396625494,-0.23564201563235726,0.7837138123235287,-0.07999233562409412,-0.40540000127937886,-0.4209721637638928
177140,-0.6053887390380134,-1.1689978737516014,0.9776352784858862,0.8606415944167104,0.37021788457045346,0.7823122040453686,-1.3574515658842505,0.3178549986046567,-0.06592683842626935,-0.12336226002380815,-0.42346234417321005,0.5112049572031616,0.4869753001352043,-0.3628287620549791,0.12403570902313603,0.09460982289565248,-0.3832094981992896
177645,-0.9860121416749508,-0.13361003780582362,0.5612540726455301,0.11888439719107768,1.498261038358236,1.566304199900196,0.10446980225924825,-0.7936032942274279,0.21665892333118242,-0.8400279860634149,-1.1729910428257495,-1.1093009414866162,0.5398614728574325,0.7252913594998676,0.3007759845335252,-1.3542158931533705,-0.21203348306927958
177746,2.047537262600034,-0.5434264993401994,0.14826363259330236,0.09800252899266565,0.05226112055589199,0.8441158285687093,1.3140915528006858,-0.6500289483859752,1.0844801912885527,0.8172714750052681,-0.3744899774998227,-0.322832849573019,-0.8616965926260485,0.23736838067720198,0.846454279014076,-0.09758215940170693,-0.18470043308164155
178142,1.9010297070114215,-1.3070703901829883,-0.032658271043399606,-2.1611942027237743,0.08436612378959986,-1.1853882261585837,-0.7826654498625392,1.3621369917182102,0.7845354216428839,0.5354962269835798,-0.4736649678084968,-0.2037149738396603,0.1459477174788063,0.24485663956061987,-0.7297005411281458,0.3505979367463969,0.19263513882856456
178243,-1.8721387648150563,-2.4874391105247535,0.16311854121541075,0.14315310544254298,0.20449038498915634,-0.5048012739631356,-0.027872927443770602,-0.05330442811794693,0.8239694259276664,-0.7549056839125913,-0.4704150605965494,0.6853001475440671,-1.5112842650220548,-0.276458525237154,-0.40154822923524486,-1.2039123097552555,0.21952076650919353
178647,-0.13134603844417703,-1.1400646155746483,0.1532758976884697,-0.16460997469375024,0.9747881707725387,-1.0744867436013574,-0.3501393203494483,-1.212694843587967,0.8779260943668244,-1.0620212371061384,-0.1111019296585757,-0.2407981750812808,0.06602729262143057,-0.6135090707523504,-0.33225873110799325,0.6557878546001741,-0.37285166866767405
180533,0.3897497830482027,-0.6926581711951902,1.3949874525830852,0.18598216474630225,0.519038668449434,-0.7853090403696531,0.7640261032039448,1.1268112833147876,-0.34815427464243626,1.0814334865253166,0.3269274479458581,0.3973359088086702,0.5267639043914983,-0.46479617710919147,-0.2172221844533483,-0.3780831800844197,0.012783584412278223
181232,2.8479225290056895,0.702626188350556,0.5261986903763427,0.07641975095422102,-0.6240212356594733,0.3492496293782494,-0.512937371154474,0.2163384544960378,0.4477510545428467,0.547606516214369,0.7656556109952776,0.18227373067989397,-0.27396552318002243,-0.9847236509216423,0.04219975771904891,-0.20736034611388196,0.09950150619328095
181636,4.426375782612874,1.143369227387699,0.6787771762014314,-0.05082002362893088,0.7461733582624351,0.19213610448089022,-0.12385697972664925,-0.6552853886108725,1.1667382989259556,-0.023564421552632043,1.412804770301576,0.39397828184090766,-0.06583194802956145,-0.009849238660410122,1.0777445329763173,-0.4288014344644642,-1.0938535682924226
182436,0.5980214818956564,0.3966214091424521,0.011034521380598647,-0.8711882896509584,-0.8171728657052342,0.15674337493472196,-0.03503103889331026,-1.0446174552703775,-0.006401509441043466,0.016052373297951193,-0.8505893039219711,0.14118565102650538,0.4348933356370742,-0.40127838414120254,1.0495234401306195,-0.7212588224524614,-0.3403232302716654
182739,0.2773914256782986,-0.5635423272187143,0.5707852211426291,1.6326127251692681,0.6605631653761331,-0.3081587933508299,0.46300368225521576,0.513770439865615,-0.59003093599739,-0.6445386495770915,-0.12133829927963334,0.43242186434257246,0.23379300733395916,0.36012905784578575,-0.016292693503733684,0.4133412964918821,0.3977782870273689
185442,1.4707374399124753,-1.5131169768284025,0.6088500102166656,0.0855795985112212,1.1651466453193902,0.3503711019399897,-1.6631996829873392,-0.5061085972484269,0.09362707160198112,1.2819834935587966,1.364039500331497,-1.3025944658674047,-1.4748041315893243,-1.4333872898380362,0.0837956433233768,-1.1253802152637034,0.7351426144008557
186949,-2.0582205816570958,-2.2697565971127727,0.0030888357492379606,-2.004131980894533,-1.064731107255287,0.12891030332282813,0.9587597800279614,0.19461431583035654,-0.004218905883936929,-1.599829402394989,-0.023457751678677898,-0.20281016370190036,-0.526862343749642,-2.018281458009235,-1.0485068666459245,0.18023568605628665,1.2535278392603642
187345,-0.4244514627417548,-0.46984753427540754,0.4056681739828879,-0.23590289251932972,-0.2961420113684094,-0.8063125245425223,-0.04204262215510829,0.5057214778102026,0.1925206866893212,0.23999286855370403,0.01529796807360993,-0.2733626083258919,-0.5503492083185508,-0.351882494952414,0.019317451602473504,0.8309448323003378,-0.13083948571055565
191033,-0.1007738463648941,1.1254588124874774,-0.5350327581294664,1.0255529529666976,0.22049289768301183,-1.0369232314589494,-0.13520165625913355,-0.3884679554191464,-0.6755982104740325,0.2599170845762814,0.6332163830054681,-0.3155663336311278,-0.2582939832867692,0.6071871203813682,-0.3959530582163862,0.010558787845139148,-0.23247593510173803
191336,-1.1564384052869083,-0.08054776886340231,0.2718858950366587,-1.0126166009680861,0.7575993817576017,1.893747008929763,1.1399636000684819,1.1897083357535962,-0.9962171051764869,0.6796671198945402,1.4502314129575025,-0.7477616152751562,-1.1013748154660834,0.1991224999089572,-0.405308925538843,-0.03044283900194903,-1.1115722957305476
191841,0.8839895663341908,2.0867887570483226,0.35960197665019283,-0.59648639117891,-1.4905962318865849,-0.27206353825762714,0.00779593015819865,1.0986967490758177,0.04440280706074677,0.03090019029314866,0.150689967468412,0.6132460212008395,-0.21141042494908238,-0.36744572795666836,0.7594381886694552,-0.8582237168888674,-0.5534076744508648
192439,-3.841237654511826,0.8623766732469412,4.025520082055761,-2.3013480349787567,1.0009506558733485,1.4488508850520982,0.13755050325240586,-0.864182697284635,-1.0233718282257556,-0.6792710921854873,-0.8548694536328595,-0.13767220556626977,0.7747589284200478,0.4241365677218599,0.5600414159790226,-0.6858539226455822,-0.5447160808171938
192641,1.2913833325275843,-0.9891525583039961,-1.9225302421559445,-0.0004750775713798854,-1.3316895878589723,-0.7525266132722114,0.5759073844194752,-0.226904898862537,-0.20172845133586526,0.0642800060975384,0.2182575499899923,-1.1946668241424019,-0.06330183993326806,0.24412021130394085,0.38014128860710356,-0.47049748073239556,-0.20997708732909992
193845,3.441888082442504,2.5597201674812653,-1.4730204510495635,1.1771410563926403,-0.5816044116205245,-0.2915301247038315,-0.3804533748401739,-0.4875022526492764,-0.5406420750102252,0.2989435869561598,0.7912021615847862,0.44659919937927883,0.12671640903129774,-0.07296695570158718,-0.09061683026186003,-0.5180524526584639,-0.09597379485847556
195041,2.501832546480771,-1.2598690817996878,0.09371657848780092,0.06147865049915398,1.3856353317183856,-0.6042130774639248,-0.5543009387290903,0.4643089248300066,-0.21723113191324328,-0.37894896655679805,0.7305199555889009,-0.11756403350111515,-0.8399968042915211,0.2706335373809757,0.1866911665079242,-0.6724542217294938,1.4741920158993165
196144,-4.262667948723049,-0.5301980075198263,0.24174695146516365,-0.2882875035317579,-0.6224869300400837,-0.3930669575712084,-0.3804231382533172,0.3338900231239036,-0.5365307198715412,0.5452086936691463,-0.17336995703658678,0.8385856783637448,0.2949245772001925,-0.3034833936810752,0.7289888050713121,-0.15709160387310828,-0.008850425525333144
197348,-1.0036622739299632,-0.48528405179883344,0.6156578485975464,1.6794413404492452,0.2979687074948745,-0.7301064781973544,0.025963688547314238,-0.12537471761866098,-0.039027570188182384,-0.32138417120505064,-0.3629923462409111,0.20839798734270418,-0.16275513782516893,0.138036988627184,-0.06614657616591707,0.8106481665755718,-0.5233980560419873
198653,-1.822084120544283,-0.5841202338261556,0.9179435474316507,-0.8223869516772263,0.6743163294910365,-1.0531063878621225,-0.7968184165141221,-0.7608698475363316,0.7022913084221335,1.0950579184214442,-0.5614054650719528,-0.4125559608624505,-1.2147924343961907,1.1077729853445524,-0.604118203568672,0.9156056493136465,0.6662501568486676
199655,-1.0285841838375545,-0.41798179874297864,-0.9005886213156352,-1.3906629918365694,0.6550526346834733,0.7867980130071315,0.05056437258374664,0.0505722161019323,-0.5006022166778635,0.10198547617236461,-0.3767781762847924,-0.8827654405489467,0.20402147418150157,-0.12920391300733575,0.4241492621525391,-0.37699120089178245,0.13720701744337438
200210,0.02807824428994395,-0.20349220542246113,-0.34419140959912536,0.6477082604107217,-0.7922812923386082,1.8662165990082158,0.14204894224129455,1.1471598216736898,0.5456927412357492,0.9089870992835428,0.409200439664643,-0.12288204728749363,-0.5111524225594979,-0.5802809468755508,0.2742044368762913,0.2334663972809804,0.08641333046410807
200311,1.0045157350233467,-0.1278622420203325,-0.021592421851403955,0.2812532709400704,0.362100521834203,-0.026755094933139194,0.4418917551092765,-0.168980774409609,-0.29153405819469475,-0.42545875131439426,-0.9320361163704144,-0.7223995877239894,0.531804555770218,0.6084128503542272,0.13452299019316424,-0.33208024302769146,0.0687589447942541
